customer_id,age,income,purchase_amount,gender,region,total_purchases,preferred_product_category,customer_loyalty_score,signup_date,last_purchase_date
951,45,95800,1481.573176,Male,West,35,Home & Garden,83.49341485,2022-04-10 00:00:00,2022-12-31 00:00:00
952,53,86700,1716.789541,Male,South,6,Toys,30.27247961,2021-01-22 00:00:00,2021-09-11 00:00:00
953,43,103600,1878.654978,Male,North,28,Clothing,83.26515023,2022-05-17 00:00:00,2022-07-25 00:00:00
955,75,65800,1407.714084,Male,West,42,Clothing,2.174080784,2022-05-16 00:00:00,2023-05-01 00:00:00
957,67,60700,848.2164,Female,West,25,Home & Garden,54.29424058,2022-02-11 00:00:00,2023-09-02 00:00:00
960,54,88900,1041.039571,Male,South,22,Clothing,64.10423183,2021-10-13 00:00:00,2023-09-06 00:00:00
962,53,111800,373.2638712,Female,West,39,Health,18.46272067,2022-01-19 00:00:00,2023-05-21 00:00:00
963,44,41400,234.1469289,Male,West,30,Electronics,76.00358555,2021-01-11 00:00:00,2021-09-14 00:00:00
967,50,91500,399.6377104,Female,East,40,Electronics,9.105385031,2021-10-30 00:00:00,2022-07-10 00:00:00
968,70,60400,1119.884615,Male,West,33,Electronics,25.11002237,2021-07-23 00:00:00,2022-12-25 00:00:00
969,37,37300,1176.160193,Female,West,25,Electronics,28.49298055,2021-12-11 00:00:00,2022-10-15 00:00:00
971,45,64100,1705.783381,Male,North,24,Health,16.08833677,2021-01-22 00:00:00,2021-03-26 00:00:00
974,30,67500,1367.161139,Female,South,46,Clothing,49.09317308,2021-04-06 00:00:00,2021-10-11 00:00:00
975,63,31200,562.7583204,Male,West,13,Health,43.46945143,2022-03-21 00:00:00,2023-12-02 00:00:00
976,52,28800,1658.796886,Male,East,10,Electronics,56.6601347,2021-09-20 00:00:00,2023-09-30 00:00:00
978,23,99300,1582.265232,Female,North,18,Clothing,99.00863746,2022-01-18 00:00:00,2022-09-06 00:00:00
979,35,21000,255.830941,Male,North,32,Health,55.75243762,2022-07-04 00:00:00,2022-10-11 00:00:00
981,22,111600,587.2180007,Female,East,36,Electronics,58.99776047,2022-08-24 00:00:00,2023-09-25 00:00:00
983,42,37500,1501.071832,Male,East,16,Electronics,2.403769667,2021-04-02 00:00:00,2023-07-27 00:00:00
985,27,25800,1414.583926,Male,South,18,Toys,1.056687207,2021-06-08 00:00:00,2023-07-10 00:00:00
988,67,27100,626.4104163,Male,West,16,Electronics,23.7604497,2022-01-07 00:00:00,2022-01-31 00:00:00
991,22,118800,401.883726,Female,North,1,Health,6.635117199,2021-02-06 00:00:00,2021-09-06 00:00:00
993,73,90200,1073.801292,Female,East,38,Electronics,82.26562837,2022-11-22 00:00:00,2022-12-02 00:00:00
994,50,109900,1646.850308,Male,South,28,Electronics,83.67375699,2021-02-06 00:00:00,2022-01-29 00:00:00
995,71,27600,220.7320881,Female,West,45,Health,72.67000842,2021-04-11 00:00:00,2022-10-14 00:00:00
996,18,67100,1587.944821,Female,South,17,Health,35.27450125,2022-06-27 00:00:00,2023-10-15 00:00:00
997,35,57300,1626.912569,Male,South,1,Electronics,82.12544499,2021-07-09 00:00:00,2022-02-10 00:00:00
998,49,92200,974.9025202,Male,East,32,Electronics,53.97745202,2022-05-27 00:00:00,2023-09-27 00:00:00
1000,66,97400,365.6879055,Male,North,40,Clothing,43.72767691,2021-03-31 00:00:00,2021-06-04 00:00:00
1001,28,46500,1420.704025,Female,North,43,Clothing,6.576776983,2021-01-06 00:00:00,2023-05-17 00:00:00
1002,38,38700,1429.320331,Female,East,46,Toys,94.49086867,2021-05-19 00:00:00,2022-07-13 00:00:00
1003,43,99700,1798.743445,Male,West,24,Health,61.91164174,2021-04-05 00:00:00,2021-07-13 00:00:00
1006,76,104100,260.4015129,Male,West,39,Health,66.77499845,2022-01-21 00:00:00,2023-09-07 00:00:00
1007,44,42100,1447.842068,Female,South,39,Home & Garden,1.72609855,2021-05-03 00:00:00,2023-10-31 00:00:00
1008,66,91900,383.8936369,Female,East,10,Clothing,52.53712798,2021-10-12 00:00:00,2022-04-17 00:00:00
1010,50,28100,984.6797737,Male,West,25,Electronics,4.451885141,2022-11-22 00:00:00,2023-03-13 00:00:00
1011,51,51800,69.0344576,Female,East,10,Electronics,95.61656839,2022-05-05 00:00:00,2022-07-07 00:00:00
1012,58,47800,512.6616735,Female,West,19,Health,42.4159683,2021-11-21 00:00:00,2022-12-31 00:00:00
1013,52,43200,827.6214248,Female,South,46,Toys,28.98954921,2022-02-11 00:00:00,2022-05-28 00:00:00
1014,18,50500,573.6799106,Male,West,45,Clothing,53.18213616,2022-06-03 00:00:00,2023-10-10 00:00:00
1016,65,91700,1461.46427,Female,South,16,Clothing,47.47550618,2021-03-18 00:00:00,2023-04-30 00:00:00
1017,72,26400,1630.032357,Female,South,2,Electronics,64.51056766,2021-08-22 00:00:00,2023-03-05 00:00:00
1020,34,81600,783.3960575,Female,West,29,Electronics,13.80309152,2022-04-09 00:00:00,2022-05-19 00:00:00
1021,22,40600,1023.237866,Male,North,31,Home & Garden,3.866338618,2021-09-28 00:00:00,2022-12-12 00:00:00
1026,70,56600,158.0444632,Male,East,15,Electronics,45.58894241,2022-12-20 00:00:00,2023-07-10 00:00:00
1027,40,62300,1788.941364,Male,North,44,Home & Garden,3.881198103,2021-09-27 00:00:00,2022-04-22 00:00:00
1028,54,47800,787.9118538,Female,West,31,Clothing,3.486590632,2022-08-28 00:00:00,2022-12-23 00:00:00
1030,54,35900,1454.898583,Female,North,41,Toys,35.30811574,2021-06-26 00:00:00,2021-12-31 00:00:00
1032,27,22000,1727.729451,Male,South,45,Health,49.39872654,2022-11-22 00:00:00,2023-01-04 00:00:00
1033,36,96500,645.6743394,Female,East,26,Health,36.06696643,2022-10-03 00:00:00,2023-05-26 00:00:00
1034,34,28600,1707.380535,Male,East,38,Toys,55.54413024,2022-09-29 00:00:00,2023-09-21 00:00:00
1035,38,106900,101.0492099,Male,West,36,Health,72.08252281,2021-01-27 00:00:00,2022-10-23 00:00:00
1037,26,96200,1254.568006,Male,West,3,Electronics,15.70836476,2021-03-01 00:00:00,2021-11-09 00:00:00
1041,62,76900,687.7884542,Female,East,41,Clothing,75.08303637,2021-09-27 00:00:00,2022-12-04 00:00:00
1042,30,90400,375.6075673,Female,East,27,Toys,22.28068424,2021-04-26 00:00:00,2022-10-08 00:00:00
1043,21,20400,577.0742313,Male,West,1,Home & Garden,99.42996338,2021-09-02 00:00:00,2023-01-27 00:00:00
1044,79,64000,925.9991579,Female,South,17,Home & Garden,16.78315214,2022-10-22 00:00:00,2023-04-22 00:00:00
1045,18,102400,961.2639936,Male,North,48,Toys,78.87717156,2022-08-27 00:00:00,2023-05-29 00:00:00
1046,66,82500,1570.340458,Male,East,34,Health,70.50444718,2021-03-26 00:00:00,2022-05-31 00:00:00
1050,45,20400,246.1895344,Female,East,34,Clothing,85.23740975,2022-06-20 00:00:00,2023-01-19 00:00:00
1051,48,95300,525.5996335,Male,West,40,Health,38.61869441,2021-03-30 00:00:00,2023-03-30 00:00:00
1052,25,105400,1659.393398,Female,East,25,Clothing,6.117988092,2022-07-03 00:00:00,2023-09-29 00:00:00
1053,56,120000,768.4281965,Female,East,2,Toys,37.44191769,2022-05-22 00:00:00,2023-05-17 00:00:00
1054,43,50700,1962.739486,Male,East,34,Toys,20.73126732,2022-02-12 00:00:00,2022-08-31 00:00:00
1055,75,45900,943.1814974,Female,South,26,Clothing,93.92070171,2021-09-28 00:00:00,2023-06-29 00:00:00
1057,71,75800,816.5679419,Male,South,9,Toys,5.083266421,2022-05-09 00:00:00,2023-11-03 00:00:00
1061,67,46800,1104.08541,Male,West,29,Clothing,90.62964019,2021-12-16 00:00:00,2022-02-20 00:00:00
1062,29,33300,1888.680661,Female,East,25,Home & Garden,11.22796058,2021-11-24 00:00:00,2023-11-02 00:00:00
1063,18,84000,516.7628267,Female,West,38,Home & Garden,44.0290046,2021-10-13 00:00:00,2023-08-06 00:00:00
1064,71,59500,219.1142095,Female,North,44,Health,93.18832818,2021-02-04 00:00:00,2023-01-22 00:00:00
1065,61,75600,798.6577405,Female,North,25,Toys,14.52116867,2022-06-17 00:00:00,2023-08-08 00:00:00
1068,47,77200,705.4698356,Female,South,44,Health,3.00583122,2022-05-02 00:00:00,2022-11-21 00:00:00
1070,74,66900,713.3933884,Female,North,37,Electronics,95.27928271,2022-06-08 00:00:00,2022-08-11 00:00:00
1071,34,64700,1242.094774,Male,North,16,Home & Garden,57.1092609,2021-05-26 00:00:00,2023-12-06 00:00:00
1076,54,21400,1739.742916,Female,West,20,Health,22.77604031,2021-09-29 00:00:00,2023-10-01 00:00:00
1077,38,100400,1137.986919,Female,North,9,Clothing,10.18373416,2022-06-18 00:00:00,2023-05-11 00:00:00
1078,31,110800,1042.922632,Male,East,23,Electronics,72.89330117,2022-09-22 00:00:00,2023-04-25 00:00:00
1079,19,55500,583.508757,Female,West,39,Home & Garden,18.05650167,2021-04-05 00:00:00,2023-09-22 00:00:00
1082,56,59000,1376.645536,Male,North,19,Toys,3.957096181,2021-09-14 00:00:00,2021-12-17 00:00:00
1085,51,46500,545.1129033,Male,West,43,Electronics,15.26968104,2022-03-12 00:00:00,2023-09-06 00:00:00
1088,51,39600,849.8896254,Male,South,21,Health,35.65657573,2021-01-19 00:00:00,2021-02-26 00:00:00
1092,44,75700,345.9065619,Female,South,7,Electronics,96.29802481,2021-06-09 00:00:00,2021-10-10 00:00:00
1093,68,46100,146.4819395,Female,West,22,Clothing,39.07290562,2021-04-10 00:00:00,2023-03-17 00:00:00
1095,69,27700,456.2318153,Male,West,23,Health,66.57724211,2021-02-18 00:00:00,2021-08-06 00:00:00
1096,74,111100,1040.304272,Male,North,15,Toys,80.94785841,2022-11-08 00:00:00,2023-01-15 00:00:00
1097,55,21300,222.6868275,Female,West,30,Home & Garden,62.62149909,2022-02-19 00:00:00,2022-11-11 00:00:00
1098,50,66100,1508.50616,Female,North,34,Toys,69.86102221,2021-02-28 00:00:00,2023-09-24 00:00:00
1099,41,87500,1814.342368,Male,North,13,Clothing,37.29315686,2021-07-02 00:00:00,2021-09-17 00:00:00
1104,59,117900,40.89122245,Female,South,34,Home & Garden,0.125679539,2022-07-09 00:00:00,2023-08-14 00:00:00
1105,68,86500,800.2985025,Male,North,34,Home & Garden,93.37621198,2021-12-20 00:00:00,2022-04-17 00:00:00
1106,34,80100,1704.884761,Male,South,36,Home & Garden,30.60152412,2021-08-01 00:00:00,2022-11-10 00:00:00
1107,22,58700,704.8005388,Male,West,35,Health,19.66320425,2021-07-08 00:00:00,2022-01-16 00:00:00
1110,27,98500,1608.035775,Male,South,14,Home & Garden,47.45464264,2021-05-17 00:00:00,2021-07-12 00:00:00
1111,73,92800,337.9755162,Female,North,34,Electronics,6.935167102,2021-01-30 00:00:00,2023-07-26 00:00:00
1112,34,98600,1083.934184,Male,West,48,Home & Garden,5.267315621,2021-05-26 00:00:00,2022-08-24 00:00:00
1113,27,92900,400.0717692,Male,North,11,Clothing,29.29107655,2022-04-13 00:00:00,2022-08-30 00:00:00
1114,34,79000,1444.08415,Male,South,13,Electronics,29.57661312,2022-09-09 00:00:00,2023-02-04 00:00:00
1116,37,99100,646.1059427,Male,East,2,Clothing,40.47915943,2021-07-10 00:00:00,2023-09-18 00:00:00
1117,41,22500,1693.04229,Female,East,34,Electronics,28.40286682,2022-04-16 00:00:00,2022-05-21 00:00:00
1120,23,82200,816.6986404,Female,West,4,Clothing,88.6019018,2021-01-01 00:00:00,2022-04-11 00:00:00
1122,19,88400,1258.44656,Female,East,26,Home & Garden,16.28722282,2021-03-05 00:00:00,2023-06-07 00:00:00
1123,30,56600,326.6179967,Male,North,28,Electronics,54.72927643,2021-02-22 00:00:00,2022-04-19 00:00:00
1124,79,56400,758.5396744,Female,West,3,Toys,63.0753503,2021-09-19 00:00:00,2022-10-17 00:00:00
1126,60,75300,1397.674035,Male,South,10,Clothing,37.73484566,2021-10-29 00:00:00,2022-06-06 00:00:00
1127,65,89400,1889.5335,Male,South,18,Home & Garden,61.82003429,2021-08-22 00:00:00,2023-02-23 00:00:00
1128,28,114300,1991.111717,Male,West,27,Electronics,87.81810458,2021-03-14 00:00:00,2022-02-19 00:00:00
1129,68,41100,911.5480847,Male,West,31,Clothing,44.99537858,2021-12-23 00:00:00,2021-12-30 00:00:00
1132,40,26200,1697.593432,Female,South,1,Home & Garden,13.65669267,2021-01-06 00:00:00,2022-03-19 00:00:00
1135,48,61900,696.8942222,Female,East,34,Electronics,23.84237005,2021-05-17 00:00:00,2022-05-24 00:00:00
1136,28,118700,1971.891246,Male,West,39,Clothing,0.200704584,2022-02-08 00:00:00,2022-04-11 00:00:00
1140,21,102100,37.37887966,Male,West,18,Toys,26.27899724,2021-07-25 00:00:00,2022-12-24 00:00:00
1141,57,28100,776.6231595,Male,South,21,Home & Garden,24.05378933,2022-02-14 00:00:00,2023-04-22 00:00:00
1143,73,82400,94.04604101,Female,East,4,Toys,84.12262246,2021-02-05 00:00:00,2021-06-23 00:00:00
1144,42,35100,1020.623208,Male,West,13,Clothing,17.03316344,2021-08-18 00:00:00,2022-10-08 00:00:00
1148,44,41900,259.0783391,Female,South,13,Electronics,60.33139044,2021-05-11 00:00:00,2023-10-27 00:00:00
1149,46,88100,1954.391781,Female,South,27,Toys,90.31525112,2022-07-31 00:00:00,2023-05-28 00:00:00
1151,67,44100,901.642569,Male,East,49,Home & Garden,81.06720568,2021-07-05 00:00:00,2022-03-04 00:00:00
1153,75,112500,1629.864338,Male,North,38,Clothing,70.29492912,2021-07-05 00:00:00,2023-07-22 00:00:00
1154,68,110200,216.4746003,Male,West,19,Toys,9.294746645,2021-10-01 00:00:00,2022-05-24 00:00:00
1155,36,72000,868.7156728,Female,East,1,Home & Garden,1.608008641,2022-10-25 00:00:00,2023-06-26 00:00:00
1156,38,119500,1264.434297,Female,South,40,Toys,16.85596721,2021-12-18 00:00:00,2022-10-07 00:00:00
1158,35,56200,1262.38644,Female,West,21,Toys,72.51376642,2021-05-31 00:00:00,2023-04-04 00:00:00
1159,45,25900,1848.856378,Female,North,22,Electronics,55.70068207,2022-01-19 00:00:00,2023-11-28 00:00:00
1160,59,106700,1995.0859,Female,West,15,Home & Garden,52.59508645,2021-02-05 00:00:00,2022-07-20 00:00:00
1161,78,56700,84.25313205,Male,North,39,Electronics,25.28673003,2021-11-22 00:00:00,2022-09-09 00:00:00
1163,38,42400,634.4080893,Female,South,39,Clothing,20.65479698,2022-04-11 00:00:00,2023-04-28 00:00:00
1164,23,47000,810.2696789,Female,West,32,Toys,40.02770074,2021-04-05 00:00:00,2021-10-30 00:00:00
1165,18,98000,499.669172,Male,East,49,Home & Garden,74.01432068,2021-05-14 00:00:00,2023-01-26 00:00:00
1166,22,20300,422.9062292,Female,East,4,Home & Garden,25.45166165,2021-06-11 00:00:00,2021-06-13 00:00:00
1169,43,32000,113.045152,Female,North,32,Toys,88.54408485,2021-12-22 00:00:00,2023-02-22 00:00:00
1170,63,72900,690.8497828,Male,South,4,Electronics,23.29145609,2021-08-28 00:00:00,2022-01-03 00:00:00
1171,51,101500,822.1941363,Male,South,1,Toys,45.08566826,2022-07-18 00:00:00,2022-12-28 00:00:00
1173,31,78700,1265.168336,Female,West,7,Health,33.51531426,2021-06-16 00:00:00,2023-05-12 00:00:00
1174,43,106100,1287.953878,Male,South,9,Health,50.6880444,2021-05-20 00:00:00,2021-10-07 00:00:00
1175,62,76700,1703.998372,Female,North,1,Electronics,73.27402143,2021-05-19 00:00:00,2021-11-12 00:00:00
1176,44,47900,1486.921151,Female,North,16,Toys,19.80771201,2021-08-23 00:00:00,2023-03-27 00:00:00
1177,26,97900,1094.295187,Male,West,18,Clothing,21.80921284,2021-01-03 00:00:00,2021-05-31 00:00:00
1178,43,30600,1314.101805,Male,East,47,Toys,63.15778405,2021-09-13 00:00:00,2023-10-06 00:00:00
1179,74,104800,562.4977875,Female,North,6,Clothing,38.24577835,2022-01-06 00:00:00,2022-10-31 00:00:00
1180,64,57000,1194.251256,Male,South,2,Toys,48.20948672,2021-10-05 00:00:00,2022-02-11 00:00:00
1184,73,86700,597.5530324,Female,East,23,Health,65.67750417,2021-09-27 00:00:00,2023-10-30 00:00:00
1185,47,88900,1850.132943,Male,East,43,Electronics,80.3611943,2022-04-21 00:00:00,2023-01-08 00:00:00
1187,65,29800,592.7029276,Male,South,43,Home & Garden,6.480982565,2021-03-05 00:00:00,2023-09-24 00:00:00
1188,78,106200,751.3211776,Female,West,8,Toys,34.21729827,2022-04-05 00:00:00,2022-05-13 00:00:00
1189,34,62800,1334.210622,Female,South,39,Electronics,98.93161835,2021-01-16 00:00:00,2022-09-14 00:00:00
1190,43,98500,254.1120171,Male,North,25,Toys,19.65102888,2022-07-18 00:00:00,2023-06-08 00:00:00
1191,53,28100,1908.811521,Female,East,16,Home & Garden,58.67290784,2021-01-19 00:00:00,2021-12-20 00:00:00
1193,25,61200,1162.887825,Male,West,17,Home & Garden,58.65585607,2021-04-03 00:00:00,2022-03-08 00:00:00
1194,66,31400,1354.594978,Female,North,18,Home & Garden,37.22702581,2021-01-17 00:00:00,2023-01-09 00:00:00
1196,78,114800,691.1106552,Female,North,15,Electronics,36.16649025,2022-05-03 00:00:00,2022-05-23 00:00:00
1198,32,35100,173.4162881,Male,West,43,Health,96.08628163,2021-01-10 00:00:00,2021-02-06 00:00:00
1199,64,72400,578.9813917,Female,East,5,Electronics,71.50318416,2022-12-25 00:00:00,2023-06-19 00:00:00
1201,39,97100,527.6977948,Female,North,15,Toys,43.5969266,2022-05-04 00:00:00,2022-06-08 00:00:00
1202,31,41300,1869.276389,Female,South,42,Home & Garden,10.99648281,2021-05-24 00:00:00,2023-07-04 00:00:00
1204,45,68600,1598.840829,Male,East,34,Home & Garden,25.97111041,2022-05-30 00:00:00,2022-11-28 00:00:00
1205,40,28700,1025.73841,Female,North,48,Home & Garden,48.67793508,2022-04-15 00:00:00,2022-12-17 00:00:00
1206,31,21400,1505.654936,Male,South,19,Electronics,46.09797867,2022-01-12 00:00:00,2023-10-28 00:00:00
1207,41,86700,635.2163501,Female,South,8,Home & Garden,43.34082174,2022-10-30 00:00:00,2023-01-02 00:00:00
1208,19,39900,1038.689413,Female,North,47,Home & Garden,49.59774667,2022-05-09 00:00:00,2023-09-16 00:00:00
1210,43,61900,944.4186363,Male,East,5,Clothing,29.83536307,2022-04-29 00:00:00,2023-01-24 00:00:00
1213,73,30300,1440.378251,Male,East,22,Home & Garden,46.66062659,2021-03-16 00:00:00,2023-02-18 00:00:00
1214,68,107400,898.2554241,Female,South,44,Health,20.00492331,2021-02-09 00:00:00,2023-04-14 00:00:00
1215,24,87700,1878.976411,Male,North,23,Electronics,55.81922353,2021-10-29 00:00:00,2022-04-06 00:00:00
1217,64,104100,961.4179402,Female,South,9,Health,3.678891672,2021-03-03 00:00:00,2021-11-08 00:00:00
1219,63,42100,1384.459759,Female,East,20,Electronics,12.82551121,2021-09-02 00:00:00,2021-09-03 00:00:00
1220,60,90800,1730.009284,Female,North,28,Home & Garden,36.80387991,2021-01-18 00:00:00,2023-10-14 00:00:00
1222,77,91400,865.179491,Male,South,37,Toys,43.24800004,2022-02-02 00:00:00,2023-12-02 00:00:00
1224,35,32500,80.223444,Male,North,44,Home & Garden,59.67765959,2021-07-08 00:00:00,2023-09-07 00:00:00
1225,75,109900,1459.216274,Male,North,33,Health,29.53711827,2022-09-12 00:00:00,2023-09-15 00:00:00
1226,55,76700,1750.547069,Male,North,20,Toys,5.170299984,2021-04-14 00:00:00,2021-10-27 00:00:00
1227,52,101300,457.0109202,Female,West,48,Toys,76.75951183,2022-10-08 00:00:00,2023-06-20 00:00:00
1228,68,66100,333.7271136,Male,North,30,Toys,35.25271267,2021-12-10 00:00:00,2023-05-24 00:00:00
1229,32,83700,143.1660812,Male,South,44,Electronics,88.9724741,2022-01-06 00:00:00,2022-05-01 00:00:00
1230,42,30400,1648.951785,Female,West,9,Home & Garden,39.50567736,2021-02-02 00:00:00,2022-03-12 00:00:00
1231,72,116200,636.536241,Female,South,45,Toys,71.76586061,2022-01-09 00:00:00,2023-03-17 00:00:00
1232,54,88500,815.3598477,Male,South,49,Clothing,93.95647032,2021-06-27 00:00:00,2021-06-30 00:00:00
1233,45,37700,1015.445379,Male,East,17,Health,65.11524506,2021-01-12 00:00:00,2023-06-02 00:00:00
1234,27,90300,1682.117404,Female,North,36,Home & Garden,41.34889134,2022-04-01 00:00:00,2023-05-27 00:00:00
1235,56,73200,1308.649779,Male,North,14,Clothing,56.73992688,2022-10-05 00:00:00,2022-11-25 00:00:00
1236,74,78400,1237.827967,Male,South,19,Electronics,54.34451885,2021-09-06 00:00:00,2021-12-06 00:00:00
1237,34,43800,367.8307579,Female,North,7,Toys,58.48200367,2022-03-24 00:00:00,2022-05-06 00:00:00
1239,39,88000,1436.454414,Female,East,33,Home & Garden,69.85098824,2021-01-04 00:00:00,2022-12-31 00:00:00
1240,43,35600,1947.056548,Male,North,44,Clothing,14.50432717,2021-08-24 00:00:00,2022-04-01 00:00:00
1242,61,53300,38.89583907,Female,West,47,Health,62.47801007,2021-11-18 00:00:00,2022-12-20 00:00:00
1243,42,55600,169.0968385,Female,East,11,Toys,11.69135722,2022-01-06 00:00:00,2022-03-15 00:00:00
1244,34,54400,764.1878811,Male,West,42,Home & Garden,77.04116367,2022-07-02 00:00:00,2022-10-13 00:00:00
1245,30,81300,1644.678403,Female,South,2,Toys,86.59659535,2021-10-23 00:00:00,2022-05-24 00:00:00
1247,42,50800,924.3265739,Female,North,4,Toys,66.44769629,2021-02-27 00:00:00,2023-08-23 00:00:00
1249,27,36600,123.913786,Female,South,17,Clothing,35.22810807,2022-07-02 00:00:00,2023-05-29 00:00:00
1250,20,27200,911.4678476,Male,West,28,Health,49.0925094,2022-02-12 00:00:00,2023-10-15 00:00:00
1251,58,108700,524.4024405,Male,South,30,Electronics,19.03522284,2022-10-03 00:00:00,2023-02-14 00:00:00
1252,62,58400,716.731972,Female,South,40,Home & Garden,34.84226478,2022-05-28 00:00:00,2023-06-04 00:00:00
1255,53,21600,266.8019094,Male,East,24,Electronics,26.40671357,2022-02-24 00:00:00,2023-05-10 00:00:00
1256,64,45300,1923.60079,Female,North,29,Home & Garden,74.93282557,2021-05-26 00:00:00,2023-02-19 00:00:00
1258,51,32200,1536.419483,Female,South,38,Home & Garden,24.58875865,2021-01-17 00:00:00,2022-03-13 00:00:00
1259,64,101000,176.842037,Female,East,29,Home & Garden,1.754756282,2021-04-08 00:00:00,2023-02-02 00:00:00
1260,25,52000,113.1755913,Female,North,19,Health,72.00515995,2022-03-28 00:00:00,2023-01-06 00:00:00
1261,57,36300,58.50713973,Male,West,27,Home & Garden,61.79035656,2021-08-31 00:00:00,2023-12-07 00:00:00
1263,61,34800,840.5286275,Male,South,36,Clothing,21.4327762,2021-07-20 00:00:00,2022-09-25 00:00:00
1264,36,117200,1872.935744,Male,North,35,Electronics,68.73763907,2022-04-18 00:00:00,2023-12-13 00:00:00
1265,59,66200,924.9781253,Female,West,6,Toys,59.63766177,2021-06-28 00:00:00,2021-08-21 00:00:00
1267,54,119600,1132.631802,Female,South,39,Health,43.78258116,2022-03-29 00:00:00,2022-11-05 00:00:00
1268,23,76400,241.6304647,Male,East,46,Toys,56.79205033,2021-09-27 00:00:00,2022-07-03 00:00:00
1269,69,91200,1226.821664,Male,South,44,Electronics,49.32921761,2021-08-22 00:00:00,2023-07-26 00:00:00
1272,76,94800,1973.641471,Male,West,2,Home & Garden,54.07099549,2022-08-01 00:00:00,2023-06-15 00:00:00
1273,73,113900,516.729474,Male,East,13,Home & Garden,45.02794829,2021-12-04 00:00:00,2022-06-06 00:00:00
1275,62,35700,1819.553505,Male,North,21,Electronics,46.93820506,2022-08-07 00:00:00,2023-07-03 00:00:00
1276,23,57800,1574.675971,Male,South,31,Electronics,88.14719638,2021-12-23 00:00:00,2022-07-07 00:00:00
1277,54,93500,985.0644801,Male,East,48,Toys,81.86274411,2021-02-18 00:00:00,2022-11-07 00:00:00
1278,74,65500,1891.835866,Male,West,36,Toys,62.95699612,2022-05-11 00:00:00,2023-02-09 00:00:00
1281,39,27100,120.0046369,Female,West,27,Electronics,74.39917194,2021-10-20 00:00:00,2022-12-08 00:00:00
1284,23,109700,540.1874683,Female,North,23,Clothing,13.97769659,2021-05-30 00:00:00,2021-10-09 00:00:00
1285,72,74300,955.0520279,Male,West,21,Home & Garden,7.520879035,2022-08-05 00:00:00,2023-01-25 00:00:00
1286,65,78700,662.1711807,Female,South,13,Electronics,4.48856855,2022-06-29 00:00:00,2023-12-11 00:00:00
1287,21,109100,1905.244956,Female,West,37,Health,16.17961749,2021-09-17 00:00:00,2022-05-10 00:00:00
1288,47,51900,1650.818278,Female,South,47,Electronics,3.01437948,2021-11-18 00:00:00,2022-02-13 00:00:00
1289,28,71000,1423.822992,Male,East,26,Toys,73.26422424,2021-03-18 00:00:00,2021-09-30 00:00:00
1290,79,88800,1183.501433,Female,West,40,Home & Garden,24.8614119,2021-04-20 00:00:00,2022-04-03 00:00:00
1293,48,42800,906.1526731,Female,West,39,Home & Garden,11.46574965,2022-02-27 00:00:00,2022-07-16 00:00:00
1296,26,78200,146.5238653,Male,South,23,Health,34.20295146,2021-11-26 00:00:00,2023-06-27 00:00:00
1297,72,99700,167.1825256,Female,North,30,Home & Garden,11.78072131,2022-12-13 00:00:00,2023-12-08 00:00:00
1299,68,55300,1741.96902,Male,South,42,Clothing,33.55143461,2021-05-31 00:00:00,2023-09-11 00:00:00
1300,48,100900,955.008323,Male,West,18,Clothing,14.03419727,2022-06-30 00:00:00,2022-07-20 00:00:00
1302,54,90900,797.9604845,Female,North,10,Home & Garden,5.295580045,2021-02-01 00:00:00,2023-07-30 00:00:00
1303,53,61700,532.2476759,Male,North,39,Home & Garden,59.50084217,2021-09-29 00:00:00,2023-06-20 00:00:00
1305,48,91300,1592.481044,Male,North,26,Clothing,75.67323131,2022-01-03 00:00:00,2022-12-25 00:00:00
1306,23,52500,1257.927928,Male,East,7,Clothing,21.81749763,2022-05-07 00:00:00,2022-09-26 00:00:00
1309,45,25600,1148.959631,Female,West,1,Home & Garden,72.13665637,2022-08-11 00:00:00,2023-11-11 00:00:00
1312,32,111000,1580.637841,Male,North,13,Toys,3.866181432,2022-01-03 00:00:00,2023-07-09 00:00:00
1313,23,63200,67.60164999,Male,West,25,Electronics,49.52444344,2021-03-21 00:00:00,2023-09-02 00:00:00
1315,66,22300,1382.910055,Female,East,8,Electronics,48.63202272,2021-09-15 00:00:00,2022-08-24 00:00:00
1316,47,68700,1502.422987,Male,South,10,Clothing,14.13591309,2021-10-06 00:00:00,2022-06-29 00:00:00
1318,55,59200,1737.011162,Male,South,17,Toys,11.06208202,2022-07-12 00:00:00,2023-07-23 00:00:00
1320,79,112200,488.6963056,Female,West,15,Toys,59.50789355,2022-08-08 00:00:00,2023-11-17 00:00:00
1321,74,64800,1767.578606,Female,South,15,Toys,97.66606372,2022-07-20 00:00:00,2023-03-28 00:00:00
1323,32,91900,130.2995355,Female,West,40,Clothing,68.71736926,2022-06-05 00:00:00,2023-08-31 00:00:00
1324,28,114300,275.8631242,Female,West,20,Health,53.9424671,2021-11-22 00:00:00,2023-08-06 00:00:00
1325,25,105800,134.3273373,Male,East,15,Health,49.83579343,2021-06-21 00:00:00,2023-01-08 00:00:00
1326,43,32200,1693.12423,Male,North,35,Toys,6.470419684,2021-03-25 00:00:00,2021-11-20 00:00:00
1327,68,118600,136.919286,Male,West,6,Health,14.42974023,2022-06-08 00:00:00,2023-05-17 00:00:00
1328,62,35400,557.8950989,Female,South,30,Clothing,88.30577292,2022-04-26 00:00:00,2023-01-05 00:00:00
